team_id,season,jerseyNumber,person.id,person.fullName,person.link,position.code,position.name,position.type,position.abbreviation
4,2016,36,8470644,Colin McDonald,/api/v1/people/8470644,R,Right Wing,Forward,RW
4,2016,76,8471762,Chris VandeVelde,/api/v1/people/8471762,C,Center,Forward,C
4,2016,28,8473512,Claude Giroux,/api/v1/people/8473512,R,Right Wing,Forward,RW
4,2016,47,8473584,Andrew MacDonald,/api/v1/people/8473584,D,Defenseman,Defenseman,D
4,2016,,8474161,Jakub Voracek,/api/v1/people/8474161,R,Right Wing,Forward,RW
4,2016,24,8474190,Wayne Simmonds,/api/v1/people/8474190,R,Right Wing,Forward,RW
4,2016,4,8474584,Michael Del Zotto,/api/v1/people/8474584,D,Defenseman,Defenseman,D
4,2016,22,8474668,Dale Weise,/api/v1/people/8474668,R,Right Wing,Forward,RW
4,2016,10,8475170,Brayden Schenn,/api/v1/people/8475170,C,Center,Forward,C
4,2016,26,8475430,Brandon Manning,/api/v1/people/8475430,D,Defenseman,Defenseman,D
4,2016,7,8475462,Radko Gudas,/api/v1/people/8475462,D,Defenseman,Defenseman,D
4,2016,43,8475738,Jordan Weal,/api/v1/people/8475738,C,Center,Forward,C
4,2016,10,8476177,Matt Read,/api/v1/people/8476177,R,Right Wing,Forward,RW
4,2016,21,8476393,Nick Cousins,/api/v1/people/8476393,C,Center,Forward,C
4,2016,14,8476461,Sean Couturier,/api/v1/people/8476461,C,Center,Forward,C
4,2016,21,8476872,Scott Laughton,/api/v1/people/8476872,C,Center,Forward,C
4,2016,41,8476906,Shayne Gostisbehere,/api/v1/people/8476906,D,Defenseman,Defenseman,D
4,2016,20,8476955,Taylor Leier,/api/v1/people/8476955,L,Left Wing,Forward,LW
4,2016,18,8477290,Michael Raffl,/api/v1/people/8477290,L,Left Wing,Forward,LW
4,2016,18,8477462,Robert Hagg,/api/v1/people/8477462,D,Defenseman,Defenseman,D
4,2016,55,8477502,Samuel Morin,/api/v1/people/8477502,L,Left Wing,Forward,LW
4,2016,41,8477930,Pierre-Edouard Bellemare,/api/v1/people/8477930,L,Left Wing,Forward,LW
4,2016,11,8478439,Travis Konecny,/api/v1/people/8478439,R,Right Wing,Forward,RW
