,team_id,player_id,full_name,role
646,21,8476511,Samuel Henley,Forward
647,21,8476888,Mikhail Grigorenko,Forward
648,21,8477456,J.T. Compher,Forward
649,21,8477492,Nathan MacKinnon,Forward
650,21,8477507,Nikita Zadorov,Defenseman
651,21,8478073,Anton Lindholm,Defenseman
652,21,8478420,Mikko Rantanen,Forward
653,21,8478421,A.J. Greer,Forward
654,21,8479370,Tyson Jost,Forward
655,21,8473575,Semyon Varlamov,Goalie
656,21,8474092,Jeremy Smith,Goalie
657,21,8475717,Calvin Pickard,Goalie
658,21,8477484,Spencer Martin,Goalie
659,22,8468611,Matt Hendricks,Forward
660,22,8471284,Andrej Sekera,Defenseman
661,22,8471678,Benoit Pouliot,Forward
662,22,8471729,Kris Russell,Defenseman
663,22,8471816,Mark Fayne,Defenseman
664,22,8473468,Eric Gryba,Defenseman
665,22,8473473,Milan Lucic,Forward
666,22,8473914,Mark Letestu,Forward
667,22,8474034,Pat Maroon,Forward
668,22,8474586,Jordan Eberle,Forward
669,22,8475165,Anton Lander,Forward
670,22,8475178,Zack Kassian,Forward
671,22,8475752,Tyler Pitlick,Forward
672,22,8476336,Iiro Pakarinen,Forward
673,22,8476416,Dillon Simpson,Defenseman
674,22,8476454,Ryan Nugent-Hopkins,Forward
675,22,8476457,Adam Larsson,Defenseman
676,22,8476472,Oscar Klefbom,Defenseman
677,22,8476915,Jujhar Khaira,Forward
678,22,8476988,Matt Benning,Defenseman
679,22,8477415,Anton Slepyshev,Forward
680,22,8477498,Darnell Nurse,Defenseman
681,22,8477851,Jordan Oesterle,Defenseman
682,22,8477934,Leon Draisaitl,Forward
683,22,8478402,Connor McDavid,Forward
684,22,8479344,Jesse Puljujarvi,Forward
685,22,8479465,Drake Caggiula,Forward
686,22,8476852,Griffin Reinhart,Defenseman
687,22,8475361,Jonas Gustavsson,Goalie
688,22,8475660,Cam Talbot,Goalie
689,22,8476316,Laurent Brossoit,Goalie
690,23,8467875,Daniel Sedin,Forward
691,23,8467876,Henrik Sedin,Forward
692,23,8470626,Loui Eriksson,Forward
693,23,8471303,Alexander Edler,Defenseman
694,23,8471498,Jannik Hansen,Forward
695,23,8471681,Jack Skille,Forward
696,23,8473415,Alex Biega,Defenseman
697,23,8474091,Brandon Sutter,Forward
698,23,8474579,Luca Sbisa,Defenseman
699,23,8474707,Philip Larsen,Defenseman
700,23,8475210,Anton Rodin,Forward
701,23,8475213,Drew Shore,Forward
702,23,8475690,Chris Tanev,Defenseman
703,23,8475790,Erik Gudbranson,Defenseman
704,23,8475808,Michael Chaput,Forward
705,23,8476390,Joseph Cramarossa,Forward
706,23,8476414,Alexandre Grenier,Forward
707,23,8476425,Joseph LaBate,Forward
708,23,8476440,Markus Granlund,Forward
709,23,8476466,Sven Baertschi,Forward
710,23,8476867,Brendan Gaunce,Forward
711,23,8477018,Ben Hutton,Defenseman
712,23,8477091,Evan McEneny,Defenseman
713,23,8477126,Jayson Megna,Forward
714,23,8477500,Bo Horvat,Forward
715,23,8477816,Michael Zalewski,Forward
716,23,8477916,Borna Rendulic,Forward
717,23,8477937,Jake Virtanen,Forward
718,23,8477958,Nikolay Goldobin,Forward
719,23,8477997,Nikita Tryamkin,Defenseman
720,23,8478444,Brock Boeser,Forward
721,23,8479442,Troy Stecher,Defenseman
722,23,8479969,Griffen Molino,Forward
723,23,8468011,Ryan Miller,Goalie
724,23,8473614,Richard Bachman,Goalie
725,23,8474593,Jacob Markstrom,Goalie
726,24,8468535,Antoine Vermette,Forward
727,24,8469598,Kevin Bieksa,Defenseman
728,24,8470612,Ryan Getzlaf,Forward
729,24,8470616,Ryan Kesler,Forward
730,24,8470621,Corey Perry,Forward
731,24,8470622,Patrick Eaves,Forward
732,24,8470775,Nate Thompson,Forward
733,24,8470886,Clayton Stoner,Defenseman
734,24,8471664,Mason Raymond,Forward
735,24,8471699,Andrew Cogliano,Forward
736,24,8471766,Jared Boll,Forward
737,24,8473560,Korbinian Holzer,Defenseman
738,24,8474130,Corey Tropp,Forward
739,24,8475155,Simon Despres,Defenseman
740,24,8475164,Jakob Silfverberg,Forward
741,24,8475222,Sami Vatanen,Defenseman
742,24,8475764,Cam Fowler,Defenseman
743,24,8475770,Emerson Etem,Forward
744,24,8475780,Chris Wagner,Forward
745,24,8476116,Ryan Garbutt,Forward
746,24,8476312,Josh Manson,Defenseman
747,24,8476400,Logan Shaw,Forward
748,24,8476483,Rickard Rakell,Forward
749,24,8476854,Hampus Lindholm,Defenseman
750,24,8476866,Nicolas Kerdiles,Forward
751,24,8477034,Jaycob Megna,Defenseman
752,24,8477447,Shea Theodore,Defenseman
753,24,8477466,Nick Sorensen,Forward
754,24,8477941,Nick Ritchie,Forward
755,24,8477986,Brandon Montour,Defenseman
756,24,8478131,Ondrej Kase,Forward
757,24,8478491,Jacob Larsson,Defenseman
758,24,8479290,Kalle Kossila,Forward
759,24,8473541,Jonathan Bernier,Goalie
760,24,8474682,Dustin Tokarski,Goalie
761,24,8476434,John Gibson,Goalie
762,25,8469455,Jason Spezza,Forward
763,25,8469465,Dan Hamhuis,Defenseman
764,25,8469466,Ales Hemsky,Forward
765,25,8469544,Patrick Sharp,Forward
766,25,8470201,Jiri Hudler,Forward
767,25,8471232,Lauri Korpikoski,Forward
768,25,8471490,Adam Cracknell,Forward
769,25,8473994,Jamie Benn,Forward
770,25,8474849,Antoine Roussel,Forward
771,25,8475236,Cody Eakin,Forward
772,25,8475310,Curtis McKenzie,Forward
773,25,8475413,Justin Dowling,Forward
774,25,8475730,Stephen Johns,Defenseman
775,25,8475747,Patrik Nemeth,Defenseman
776,25,8475794,Tyler Seguin,Forward
777,25,8475906,John Klingberg,Defenseman
778,25,8476439,Brett Ritchie,Forward
779,25,8476467,Jamie Oleksiak,Defenseman
780,25,8476471,Mark McNeill,Forward
781,25,8476889,Radek Faksa,Forward
782,25,8476902,Esa Lindell,Defenseman
783,25,8476913,Devin Shore,Forward
784,25,8476966,Gemel Smith,Forward
785,25,8477450,Jason Dickinson,Forward
786,25,8477945,Julius Honka,Defenseman
787,25,8478495,Denis Gurianov,Forward
788,25,8470140,Kari Lehtonen,Goalie
789,25,8474550,Antti Niemi,Goalie
790,26,8468483,Marian Gaborik,Forward
791,26,8470104,Tom Gilbert,Defenseman
792,26,8470121,Matt Greene,Defenseman
793,26,8470604,Jeff Carter,Forward
794,26,8470606,Dustin Brown,Forward
795,26,8471682,Devin Setoguchi,Forward
796,26,8471685,Anze Kopitar,Forward
797,26,8473453,Trevor Lewis,Forward
798,26,8473962,Teddy Purcell,Forward
799,26,8474162,Jake Muzzin,Defenseman
800,26,8474166,Alec Martinez,Defenseman
801,26,8474563,Drew Doughty,Defenseman
802,26,8475160,Kyle Clifford,Forward
803,26,8475188,Brayden McNabb,Defenseman
804,26,8475325,Jordan Nolan,Forward
805,26,8475343,Nic Dowd,Forward
806,26,8475726,Tyler Toffoli,Forward
807,26,8475762,Derek Forbort,Defenseman
808,26,8475857,Kevin Gravel,Defenseman
809,26,8476404,Andy Andreoff,Forward
810,26,8476406,Nicholas Shore,Forward
811,26,8476871,Tanner Pearson,Forward
812,26,8476983,Paul LaDue,Defenseman
813,26,8477380,Jonny Brodzinski,Forward
814,26,8477960,Adrian Kempe,Forward
815,26,8471734,Jonathan Quick,Goalie
816,26,8473553,Jeff Zatkoff,Goalie
817,26,8475789,Jack Campbell,Goalie
818,28,8466138,Joe Thornton,Forward
819,28,8466139,Patrick Marleau,Forward
820,28,8468208,Joel Ward,Forward
821,28,8468542,Paul Martin,Defenseman
822,28,8470613,Brent Burns,Defenseman
823,28,8470794,Joe Pavelski,Forward
824,28,8471709,Marc-Edouard Vlasic,Defenseman
825,28,8473673,David Schlemko,Defenseman
826,28,8474027,Justin Braun,Defenseman
827,28,8474053,Logan Couture,Forward
828,28,8474230,Micheal Haley,Forward
829,28,8474571,Mikkel Boedker,Forward
830,28,8475455,Brenden Dillon,Defenseman
831,28,8475820,Joonas Donskoi,Forward
832,28,8475834,Marcus Sorensen,Forward
833,28,8475841,Tim Heed,Defenseman
834,28,8476331,Dylan DeMelo,Defenseman
835,28,8476624,Barclay Goodrow,Forward
836,28,8476881,Tomas Hertl,Forward
837,28,8476919,Chris Tierney,Forward
838,28,8476982,Danny O'Regan,Forward
839,28,8477509,Mirco Mueller,Defenseman
840,28,8477846,Ryan Carpenter,Forward
841,28,8477922,Melker Karlsson,Forward
842,28,8478099,Kevin Labanc,Forward
843,28,8478414,Timo Meier,Forward
844,28,8474889,Martin Jones,Goalie
845,28,8477180,Aaron Dell,Goalie
846,29,8468486,Scott Hartnell,Forward
847,29,8471273,Brandon Dubinsky,Forward
848,29,8471677,Jack Johnson,Defenseman
849,29,8473422,Nick Foligno,Forward
850,29,8474040,Sam Gagner,Forward
851,29,8474685,Matt Calvert,Forward
852,29,8474715,Cam Atkinson,Forward
853,29,8475233,David Savard,Defenseman
854,29,8476310,Lukas Sedlak,Forward
855,29,8476391,T.J. Tynan,Forward
856,29,8476432,Boone Jenner,Forward
857,29,8476438,Brandon Saad,Forward
858,29,8476448,William Karlsson,Forward
859,29,8476449,Scott Harrington,Defenseman
860,29,8476850,Ryan Murray,Defenseman
861,29,8476981,Josh Anderson,Forward
862,29,8477416,Oliver Bjorkstrand,Forward
863,29,8477495,Seth Jones,Defenseman
864,29,8477505,Alex Wennberg,Forward
865,29,8477947,Sonny Milano,Forward
866,29,8478460,Zach Werenski,Defenseman
867,29,8478506,Gabriel Carlsson,Defenseman
868,29,8478541,Markus Hannikainen,Forward
869,29,8478906,Markus Nutivaara,Defenseman
870,29,8475683,Sergei Bobrovsky,Goalie
871,29,8476341,Anton Forsberg,Goalie
872,29,8476914,Joonas Korpisalo,Goalie
873,30,8469459,Mikko Koivu,Forward
874,30,8469506,Jason Pominville,Forward
875,30,8470595,Eric Staal,Forward
876,30,8470600,Ryan Suter,Defenseman
877,30,8470610,Zach Parise,Forward
878,30,8471691,Martin Hanzal,Forward
879,30,8473466,Ryan White,Forward
880,30,8473485,Chris Stewart,Forward
881,30,8474610,Zac Dalpe,Forward
882,30,8474618,Marco Scandella,Defenseman
883,30,8474716,Jared Spurgeon,Defenseman
884,30,8475147,Jordan Schroeder,Forward
885,30,8475287,Erik Haula,Forward
886,30,8475613,Nate Prosser,Defenseman
887,30,8475722,Jason Zucker,Forward
888,30,8475745,Charlie Coyle,Forward
889,30,8475798,Mikael Granlund,Forward
890,30,8475799,Nino Niederreiter,Forward
891,30,8475800,Teemu Pulkkinen,Forward
892,30,8476219,Patrick Cannone,Forward
893,30,8476344,Tyler Graovac,Forward
894,30,8476422,Mike Reilly,Defenseman
895,30,8476463,Jonas Brodin,Defenseman
896,30,8476545,Kurtis Gabriel,Forward
897,30,8476856,Matt Dumba,Defenseman
898,30,8477006,Christoph Bertschy,Forward
899,30,8477467,Gustav Olofsson,Defenseman
900,30,8477850,Christian Folin,Defenseman
901,30,8477949,Alex Tuch,Forward
902,30,8478493,Joel Eriksson Ek,Forward
903,30,8471227,Devan Dubnyk,Goalie
904,30,8471774,Alex Stalock,Goalie
905,30,8475311,Darcy Kuemper,Goalie
906,52,8469501,Chris Thorburn,Forward
907,52,8470614,Mark Stuart,Defenseman
908,52,8470828,Toby Enstrom,Defenseman
909,52,8470834,Dustin Byfuglien,Defenseman
910,52,8471218,Blake Wheeler,Forward
911,52,8473565,Brian Strait,Defenseman
912,52,8473574,Shawn Matthias,Forward
913,52,8473618,Mathieu Perreault,Forward
914,52,8474074,Paul Postma,Defenseman
915,52,8474574,Tyler Myers,Defenseman
916,52,8475279,Ben Chiarot,Defenseman
917,52,8475769,Quinton Howden,Forward
918,52,8475788,Alexander Burmistrov,Forward
919,52,8475815,Julian Melchiori,Defenseman
920,52,8476392,Adam Lowry,Forward
921,52,8476460,Mark Scheifele,Forward
922,52,8476469,Joel Armia,Forward
923,52,8476885,Jacob Trouba,Defenseman
924,52,8477429,Andrew Copp,Forward
925,52,8477448,Marko Dano,Forward
926,52,8477464,Nic Petan,Forward
927,52,8477504,Josh Morrissey,Defenseman
928,52,8477940,Nikolaj Ehlers,Forward
929,52,8478031,Nelson Nogier,Defenseman
930,52,8478398,Kyle Connor,Forward
931,52,8478458,Jack Roslovic,Forward
932,52,8479293,Brandon Tanev,Forward
933,52,8479339,Patrik Laine,Forward
934,52,8471715,Ondrej Pavelec,Goalie
935,52,8474636,Michael Hutchinson,Goalie
936,52,8476945,Connor Hellebuyck,Goalie
937,52,8477480,Eric Comrie,Goalie
938,53,8462038,Shane Doan,Forward
939,53,8468085,Radim Vrbata,Forward
940,53,8469760,Zbynek Michalek,Defenseman
941,53,8470755,Brad Richardson,Forward
942,53,8471274,Alex Goligoski,Defenseman
943,53,8473465,Jamie McGinn,Forward
944,53,8473571,Jamie McBain,Defenseman
945,53,8474568,Luke Schenn,Defenseman
946,53,8475171,Oliver Ekman-Larsson,Defenseman
947,53,8475246,Kevin Connauton,Defenseman
948,53,8476356,Tobias Rieder,Forward
949,53,8476473,Connor Murphy,Defenseman
950,53,8476921,Jordan Martinook,Forward
951,53,8477407,Anthony Duclair,Forward
952,53,8477460,Laurent Dauphin,Forward
953,53,8477503,Max Domi,Forward
954,53,8477715,Tyler Gaudet,Forward
955,53,8477943,Brendan Perlini,Forward
956,53,8477950,Tony DeAngelo,Defenseman
957,53,8477989,Christian Dvorak,Forward
958,53,8478432,Christian Fischer,Forward
959,53,8478440,Dylan Strome,Forward
960,53,8478474,Lawson Crouse,Forward
961,53,8479343,Clayton Keller,Forward
962,53,8479345,Jakob Chychrun,Defenseman
963,53,8469608,Mike Smith,Goalie
964,53,8471251,Justin Peters,Goalie
965,53,8475839,Louis Domingue,Goalie
966,53,8476986,Marek Langhamer,Goalie
982,1,8476207,Brian Gibbons,Forward
987,1,8477355,Will Butcher,Defenseman
994,1,8479407,Jesper Bratt,Forward
995,1,8480002,Nico Hischier,Forward
999,1,8478965,Kenneth Appleby,Goalie
1003,2,8470609,Steve Bernier,Forward
1023,2,8477527,Ross Johnston,Forward
1024,2,8477936,Michael Dal Colle,Forward
1028,2,8479206,Tanner Fritz,Forward
1029,2,8480222,Sebastian Aho,Defenseman
1032,2,8476444,Christopher Gibson,Goalie
1051,3,8476396,Steven Fogarty,Forward
1052,3,8476401,Daniel Catenacci,Forward
1060,3,8477337,John Gilmour,Defenseman
1063,3,8479968,Vinni Lettieri,Forward
1064,3,8480072,Lias Andersson,Forward
1065,3,8480078,Filip Chytil,Forward
1066,3,8480145,Neal Pionk,Defenseman
1069,3,8477990,Brandon Halverson,Goalie
1070,3,8480382,Alexandar Georgiev,Goalie
1073,4,8473440,Will O'Neill,Defenseman
1081,4,8475729,Mark Alt,Defenseman
1089,4,8477399,Tyrell Goulbourne,Forward
1092,4,8477948,Travis Sanheim,Defenseman
1093,4,8478067,Oskar Lindblom,Forward
1094,4,8478365,Danick Martel,Forward
1097,4,8479974,Nolan Patrick,Forward
1101,4,8479312,Alex Lyon,Goalie
1118,5,8475902,Zach Trotman,Defenseman
1130,5,8478466,Daniel Sprong,Forward
1132,5,8479944,Zach Aston-Reese,Forward
1136,5,8479193,Casey DeSmith,Goalie
1147,6,8475224,Jordan Szwarz,Forward
1156,6,8477529,Colby Cave,Forward
1158,6,8477987,Ryan Donato,Forward
1160,6,8478075,Anders Bjork,Forward
1163,6,8478498,Jake DeBrusk,Forward
1198,7,8479304,Kyle Criscuolo,Forward
1200,7,8479755,Victor Antipin,Defenseman
1201,7,8479999,Casey Mittelstadt,Forward
1204,7,8476330,Adam Wilcox,Goalie
1231,8,8477510,Kerby Rychel,Forward
1232,8,8477642,Rinat Valiev,Defenseman
1236,8,8478454,Noah Juulsen,Defenseman
1237,8,8479376,Victor Mete,Defenseman
1238,8,8480143,Jakub Jerabek,Defenseman
1250,9,8474024,Jim O'Brien,Forward
1268,9,8476890,Patrick Sieloff,Defenseman
1272,9,8478268,Jack Rodewald,Forward
1275,9,8478488,Filip Chlapik,Forward
1276,9,8478846,Christian Wolanin,Defenseman
1277,9,8478868,Christian Jaros,Defenseman
1278,9,8480029,Alex Formenton,Forward
1280,9,8471433,Daniel Taylor,Goalie
1294,10,8475718,Justin Holl,Defenseman
1300,10,8477341,Andreas Johnsson,Forward
1305,10,8478408,Travis Dermott,Defenseman
1309,10,8480157,Calle Rosen,Defenseman
1310,10,8480158,Andreas Borgman,Defenseman
1326,12,8476953,Trevor Carrick,Defenseman
1332,12,8477938,Haydn Fleury,Defenseman
1333,12,8477981,Roland McKeown,Defenseman
1334,12,8477998,Warren Foegele,Forward
1338,12,8478462,Nicolas Roy,Forward
1340,12,8479511,Janne Kuokkanen,Forward
1341,12,8480039,Martin Necas,Forward
1349,13,8474149,Evgenii Dadonov,Forward
1351,13,8475736,Connor Brickley,Forward
1355,13,8476322,Chase Balisy,Forward
1362,13,8477583,Curtis Valk,Forward
1365,13,8478211,Dryden Hunt,Forward
1367,13,8479404,Henrik Borgstrom,Forward
1368,13,8479553,Maxim Mamin,Forward
1369,13,8480015,Owen Tippett,Forward
1370,13,8480164,Henrik Haapala,Forward
1373,13,8474667,Harri Sateri,Goalie
1396,14,8478519,Anthony Cirelli,Forward
1407,15,8474061,Anthony Peluso,Forward
1417,15,8476329,Travis Boyd,Forward
1421,15,8477043,Christian Djoos,Defenseman
1424,15,8477474,Madison Bowey,Defenseman
1425,15,8477573,Nathan Walker,Forward
1427,15,8478063,Shane Gersich,Forward
1442,16,8476979,Erik Gustafsson,Defenseman
1447,16,8477472,Carl Dahlstrom,Defenseman
1451,16,8478106,Dylan Sikura,Forward
1452,16,8478146,Matthew Highmore,Forward
1455,16,8479337,Alex DeBrincat,Forward
1456,16,8479595,Blake Hillman,Defenseman
1457,16,8480144,David Kampf,Forward
1458,16,8480153,Victor Ejdsell,Forward
1459,16,8480172,Jan Rutta,Defenseman
1461,16,8471301,Jeff Glass,Goalie
1464,16,8480420,Collin Delia,Goalie
1471,17,8471266,David Booth,Forward
1512,18,8479398,Samuel Girard,Defenseman
1513,18,8480009,Eeli Tolvanen,Forward
1540,19,8478104,Sammy Blais,Forward
1541,19,8478407,Vince Dunn,Defenseman
1542,19,8479420,Tage Thompson,Forward
1543,19,8480761,Mitch Reinke,Defenseman
1566,20,8477449,Morgan Klimchuk,Forward
1571,20,8478233,Andrew Mangiapane,Forward
1573,20,8479066,Ryan Lomberg,Forward
1575,20,8480330,Spencer Foo,Forward
1593,21,8476952,Dominic Toninato,Forward
1594,21,8477021,Alex Kerfoot,Forward
1596,21,8477453,Chris Bigras,Defenseman
1604,21,8478842,Andrei Mironov,Defenseman
1616,22,8474089,Brad Malone,Forward
1619,22,8476397,Keegan Lowe,Defenseman
1631,22,8478451,Ethan Bear,Defenseman
1635,22,8479977,Kailer Yamamoto,Forward
1648,23,8475423,Darren Archibald,Forward
1658,23,8476894,Brendan Leipsic,Forward
1660,23,8477085,Ashton Sautner,Defenseman
1667,23,8478874,Adam Gaudette,Forward
1669,23,8480163,Philip Holm,Defenseman
1671,23,8477967,Thatcher Demko,Goalie
1688,24,8476407,Andy Welinski,Defenseman
1692,24,8476971,Kevin Roy,Forward
1697,24,8477969,Marcus Pettersson,Defenseman
1700,24,8478873,Troy Terry,Forward
1702,24,8479613,Giovanni Fiore,Forward
1724,25,8477406,Mattias Janmark,Forward
1726,25,8477471,Dillon Heatherington,Defenseman
1728,25,8470093,Mike McKenna,Goalie
1730,26,8469639,Brooks Laich,Forward
1742,26,8476020,Andrew Crescenzi,Forward
1747,26,8477073,Kurtis MacDermid,Defenseman
1749,26,8477428,Justin Auger,Forward
1752,26,8478020,Michael Amadio,Forward
1753,26,8480113,Alex Iafallo,Forward
1754,26,8480147,Oscar Fantenberg,Defenseman
1755,26,8480771,Daniel Brickley,Defenseman
1777,28,8477046,Joakim Ryan,Defenseman
1782,28,8479580,Dylan Gambrell,Forward
1787,29,8471804,Nathan Gerbe,Forward
1794,29,8476283,Alex Broadhurst,Forward
1808,29,8478567,Dean Kukan,Defenseman
1810,29,8479400,Pierre-Luc Dubois,Forward
1811,29,8480762,Eric Robinson,Forward
1824,30,8475157,Landon Ferraro,Forward
1830,30,8476372,Nick Seeler,Defenseman
1836,30,8477369,Carson Soucy,Defenseman
1838,30,8478011,Louie Belpedio,Defenseman
1839,30,8478413,Jordan Greenway,Forward
1841,30,8479316,Luke Kunin,Forward
1842,30,8480082,Justin Kloos,Forward
1858,52,8477359,Tucker Poolman,Defenseman
1864,52,8477962,Brendan Lemieux,Forward
1867,52,8478915,Sami Niku,Defenseman
1876,53,8474131,Mario Kempe,Forward
1880,53,8474736,Zac Rinaldo,Forward
1888,53,8477541,Dakota Mermis,Defenseman
1895,53,8478476,Kyle Capobianco,Defenseman
1898,53,8475809,Scott Wedgewood,Goalie
1901,53,8478499,Adin Hill,Goalie
1916,54,8476617,Tomas Hyka,Forward
1918,54,8476870,Stefan Matteau,Forward
1925,54,8479650,Vadim Shipachyov,Forward
1926,54,8480727,Zach Whitecloud,Defenseman
1928,54,8476509,Maxime Lagace,Goalie
1929,54,8476861,Oscar Dansk,Goalie
1931,54,8480263,Dylan Ferguson,Goalie
1938,1,8474025,Eric Tangradi,Forward
1957,1,8478841,Colton White,Defenseman
1958,1,8478881,Brett Seney,Forward
1961,1,8479315,Joey Anderson,Forward
1962,1,8479330,Brandon Gignac,Forward
1964,1,8479414,Nathan Bastian,Forward
1965,1,8479415,Michael McLeod,Forward
1967,1,8480948,Egor Yakovlev,Defenseman
1970,1,8478406,Mackenzie Blackwood,Goalie
1993,2,8478038,Devon Toews,Defenseman
2024,3,8479324,Ryan Lindgren,Defenseman
2025,3,8479333,Libor Hajek,Defenseman
2026,3,8479353,Brett Howden,Forward
2027,3,8479364,Tim Gettinger,Forward
2040,4,8475260,Corban Knight,Forward
2055,4,8477979,Nicolas Aube-Kubel,Forward
2056,4,8478017,Mark Friedman,Defenseman
2060,4,8478844,Mikhail Vorobyev,Forward
2061,4,8479026,Philippe Myers,Defenseman
2070,4,8479394,Carter Hart,Goalie
2083,5,8475253,Garrett Wilson,Forward
2092,5,8476927,Teddy Blueger,Forward
2101,5,8480341,Adam Johnson,Forward
2102,5,8480945,Juuso Riikola,Defenseman
2124,6,8477365,Connor Clifton,Defenseman
2131,6,8478415,Jakub Zboril,Defenseman
2134,6,8478468,Jeremy Lauzon,Defenseman
2135,6,8478485,Zach Senyshyn,Forward
2139,6,8479365,Trent Frederic,Forward
2140,6,8480001,Urho Vaakanainen,Defenseman
2141,6,8480901,Karson Kuhlman,Forward
2163,7,8478109,Victor Olofsson,Forward
2167,7,8478840,Will Borgen,Defenseman
2173,7,8480839,Rasmus Dahlin,Defenseman
2174,7,8480935,Lawrence Pilut,Defenseman
2202,8,8480068,Ryan Poehling,Forward
2203,8,8480829,Jesperi Kotkaniemi,Forward
2216,9,8475206,Stefan Elliott,Defenseman
2239,9,8478870,Rudolfs Balcers,Forward
2240,9,8479320,Max Lajoie,Defenseman
2241,9,8479411,Vitaly Abramov,Forward
2243,9,8480073,Erik Brannstrom,Defenseman
2244,9,8480208,Drake Batherson,Forward
2245,9,8480314,Max Veronneau,Forward
2246,9,8480801,Brady Tkachuk,Forward
2249,9,8477405,Marcus Hogberg,Goalie
2250,9,8478916,Joey Daccord,Goalie
2273,10,8479675,Trevor Moore,Forward
2275,10,8480943,Igor Ozhiganov,Defenseman
2276,10,8480944,Par Lindholm,Forward
2279,10,8476343,Garret Sparks,Goalie
2295,12,8477357,Saku Maenalanen,Forward
2302,12,8478056,Clark Bishop,Forward
2305,12,8479402,Jake Bean,Defenseman
2308,12,8480830,Andrei Svechnikov,Forward
2310,12,8478839,Aleksi Saarela,Forward
2329,13,8477384,Josh Brown,Defenseman
2333,13,8477963,Jayce Hawryluk,Forward
2334,13,8477996,Juho Lammikko,Forward
2338,13,8479388,Riley Stillman,Defenseman
2340,13,8479439,Jacob MacDonald,Defenseman
2341,13,8479447,Anthony Greco,Forward
2343,13,8480955,Bogdan Kiselevich,Defenseman
2344,13,8481442,Brady Keeper,Defenseman
2347,13,8478470,Sam Montembeault,Goalie
2368,14,8478416,Erik Cernak,Defenseman
2369,14,8478472,Mathieu Joseph,Forward
2373,14,8475277,Edward Pasquale,Goalie
2394,15,8477343,Tyler Lewington,Defenseman
2399,15,8478399,Jonas Siegenthaler,Defenseman
2414,16,8477366,Luke Johnson,Forward
2422,16,8478502,Dennis Gilbert,Defenseman
2426,16,8479657,Alexandre Fortin,Forward
2427,16,8480035,Henri Jokiharju,Defenseman
2429,16,8480946,Dominik Kahun,Forward
2430,16,8480954,Jacob Nilsson,Forward
2455,17,8477865,Jake Chelios,Defenseman
2457,17,8478036,Christoffer Ehn,Forward
2458,17,8479395,Dennis Cholowski,Defenseman
2459,17,8479425,Filip Hronek,Defenseman
2460,17,8479992,Michael Rasmussen,Forward
2461,17,8480161,Libor Sulak,Defenseman
2462,17,8480821,Filip Zadina,Forward
2463,17,8481426,Ryan Kuffner,Forward
2464,17,8481433,Taro Hirose,Forward
2467,17,8480363,Kaden Fulcher,Goalie
2474,18,8474659,Matt Donovan,Defenseman
2485,18,8476278,Colin Blackwell,Forward
2493,18,8478409,Anthony Richard,Forward
2494,18,8479371,Dante Fabbro,Defenseman
2495,18,8479514,Rem Pitlick,Forward
2519,19,8476907,Mackenzie MacEachern,Forward
2526,19,8479385,Jordan Kyrou,Forward
2527,19,8480023,Robert Thomas,Forward
2531,19,8476412,Jordan Binnington,Goalie
2553,20,8478430,Oliver Kylington,Defenseman
2558,20,8479346,Dillon Dube,Forward
2559,20,8479976,Juuso Valimaki,Defenseman
2571,21,8475461,Andrew Agozzino,Forward
2579,21,8477435,Ryan Graves,Defenseman
2590,21,8480326,Sheldon Dries,Forward
2591,21,8481186,Logan O'Connor,Forward
2592,21,8480069,Cale Makar,Defenseman
2595,21,8480925,Pavel Francouz,Goalie
2613,22,8477680,Josh Currie,Forward
2616,22,8478442,Cooper Marody,Forward
2617,22,8478452,Caleb Jones,Defenseman
2619,22,8479466,Patrick Russell,Forward
2620,22,8479970,Joseph Gambardella,Forward
2622,22,8480803,Evan Bouchard,Defenseman
2623,22,8475156,Mikko Koskinen,Goalie
2646,23,8478465,Guillaume Brisebois,Defenseman
2649,23,8479772,Zack MacEwen,Forward
2650,23,8480012,Elias Pettersson,Forward
2651,23,8480800,Quinn Hughes,Defenseman
2652,23,8481425,Josh Teves,Defenseman
2653,23,8481479,Brogan Rafferty,Defenseman
2657,23,8480022,Michael DiPietro,Goalie
2668,24,8475842,Sam Carrick,Forward
2682,24,8478029,Chase De Leo,Forward
2687,24,8479351,Sam Steel,Forward
2688,24,8479368,Max Jones,Forward
2689,24,8479372,Josh Mahura,Defenseman
2690,24,8480031,Max Comtois,Forward
2692,24,8480748,Kiefer Sherwood,Forward
2693,24,8480806,Isac Lundestrom,Forward
2696,24,8479294,Kevin Boyle,Goalie
2716,25,8477501,Valeri Nichushkin,Forward
2719,25,8478449,Roope Hintz,Forward
2721,25,8479416,Ben Gleason,Defenseman
2722,25,8479945,Gavin Bayreuther,Defenseman
2723,25,8480036,Miro Heiskanen,Defenseman
2724,25,8480769,Joel L'Esperance,Forward
2726,25,8479016,Landon Bow,Goalie
2727,26,8469454,Ilya Kovalchuk,Forward
2744,26,8478455,Austin Wagner,Forward
2745,26,8478911,Matt Roy,Defenseman
2746,26,8479336,Carl Grundstrom,Forward
2747,26,8479644,Matt Luff,Forward
2748,26,8479994,Jaret Anderson-Dolan,Forward
2750,26,8480336,Sean Walker,Defenseman
2752,26,8480776,Sheldon Rempal,Forward
2753,26,8481481,Blake Lizotte,Forward
2757,26,8477361,Cal Petersen,Goalie
2774,28,8478078,Rourke Chartier,Forward
