team_id,season,jerseyNumber,person.id,person.fullName,person.link,position.code,position.name,position.type,position.abbreviation
8,2018,79,8479292,Charlie Lindgren,/api/v1/people/8479292,G,Goalie,Goalie,G
9,2018,54,8471676,Bobby Ryan,/api/v1/people/8471676,R,Right Wing,Forward,RW
9,2018,10,8471768,Tom Pyatt,/api/v1/people/8471768,L,Left Wing,Forward,LW
9,2018,42,8473992,Justin Falk,/api/v1/people/8473992,D,Defenseman,Defenseman,D
9,2018,34,8474008,Paul Carey,/api/v1/people/8474008,C,Center,Forward,C
9,2018,15,8474250,Zack Smith,/api/v1/people/8474250,C,Center,Forward,C
9,2018,89,8474571,Mikkel Boedker,/api/v1/people/8474571,L,Left Wing,Forward,LW
9,2018,17,8474597,Cody Goloubef,/api/v1/people/8474597,D,Defenseman,Defenseman,D
9,2018,90,8474697,Mark Borowiecki,/api/v1/people/8474697,D,Defenseman,Defenseman,D
9,2018,95,8475168,Matt Duchene,/api/v1/people/8475168,C,Center,Forward,C
9,2018,56,8475175,Magnus Paajarvi,/api/v1/people/8475175,L,Left Wing,Forward,LW
9,2018,29,8475206,Stefan Elliott,/api/v1/people/8475206,D,Defenseman,Defenseman,D
9,2018,6,8475227,Chris Wideman,/api/v1/people/8475227,D,Defenseman,Defenseman,D
9,2018,90,8475423,Darren Archibald,/api/v1/people/8475423,R,Right Wing,Forward,RW
9,2018,24,8475715,Oscar Lindberg,/api/v1/people/8475715,L,Left Wing,Forward,LW
9,2018,61,8475913,Mark Stone,/api/v1/people/8475913,R,Right Wing,Forward,RW
