,team_id,season,player_id,full_name,first_name,last_name,jersey_number,position,position_code
4309,4,2020,8476461,Sean Couturier,Sean,Couturier,14,Center,C
4310,4,2020,8476872,Scott Laughton,Scott,Laughton,21,Center,C
4311,4,2020,8476906,Shayne Gostisbehere,Shayne,Gostisbehere,41,Defenseman,D
4312,4,2020,8476979,Erik Gustafsson,Erik,Gustafsson,56,Defenseman,D
4313,4,2020,8477290,Michael Raffl,Michael,Raffl,18,Left Wing,LW
4314,4,2020,8477462,Robert Hagg,Robert,Hagg,18,Defenseman,D
4315,4,2020,8477502,Samuel Morin,Samuel,Morin,55,Left Wing,LW
4316,4,2020,8477948,Travis Sanheim,Travis,Sanheim,6,Defenseman,D
4317,4,2020,8477979,Nicolas Aube-Kubel,Nicolas,Aube-Kubel,96,Right Wing,RW
4318,4,2020,8478017,Mark Friedman,Mark,Friedman,51,Defenseman,D
4319,4,2020,8478067,Oskar Lindblom,Oskar,Lindblom,23,Left Wing,LW
4320,4,2020,8478436,David Kase,David,Kase,72,Right Wing,RW
4321,4,2020,8478439,Travis Konecny,Travis,Konecny,11,Right Wing,RW
4322,4,2020,8478500,Ivan Provorov,Ivan,Provorov,9,Defenseman,D
4323,4,2020,8479026,Philippe Myers,Philippe,Myers,5,Defenseman,D
4324,4,2020,8479322,Wade Allison,Wade,Allison,17,Right Wing,RW
4325,4,2020,8479358,Carsen Twarynski,Carsen,Twarynski,18,Left Wing,LW
4326,4,2020,8479382,Connor Bunnaman,Connor,Bunnaman,26,Center,C
4327,4,2020,8479550,Tanner Laczynski,Tanner,Laczynski,58,Center,C
4328,4,2020,8479974,Nolan Patrick,Nolan,Patrick,41,Center,C
4329,4,2020,8480028,Morgan Frost,Morgan,Frost,48,Center,C
4330,4,2020,8480201,Maksim Sushko,Maksim,Sushko,64,Right Wing,RW
4331,4,2020,8480797,Joel Farabee,Joel,Farabee,86,Left Wing,LW
4332,4,2020,8481178,Egor Zamula,Egor,Zamula,5,Defenseman,D
4333,4,2020,8481546,Cam York,Cam,York,8,Defenseman,D
4334,4,2020,8482654,Jackson Cates,Jackson,Cates,71,Center,C
4335,4,2020,8470880,Brian Elliott,Brian,Elliott,1,Goalie,G
4336,4,2020,8479312,Alex Lyon,Alex,Lyon,34,Goalie,G
4337,4,2020,8479394,Carter Hart,Carter,Hart,79,Goalie,G
4338,5,2020,8470604,Jeff Carter,Jeff,Carter,77,Center,C
4339,5,2020,8471215,Evgeni Malkin,Evgeni,Malkin,71,Center,C
4340,5,2020,8471675,Sidney Crosby,Sidney,Crosby,87,Center,C
4341,5,2020,8471724,Kris Letang,Kris,Letang,58,Defenseman,D
4342,5,2020,8474098,Colton Sceviour,Colton,Sceviour,70,Center,C
4343,5,2020,8474134,Yannick Weber,Yannick,Weber,3,Defenseman,D
4344,5,2020,8475208,Brian Dumoulin,Brian,Dumoulin,8,Defenseman,D
4345,5,2020,8475722,Jason Zucker,Jason,Zucker,16,Left Wing,LW
4346,5,2020,8475810,Bryan Rust,Bryan,Rust,17,Right Wing,RW
4347,5,2020,8476873,Mark Jankowski,Mark,Jankowski,17,Center,C
4348,5,2020,8476875,Mike Matheson,Mike,Matheson,8,Defenseman,D
4349,5,2020,8476879,Cody Ceci,Cody,Ceci,5,Defenseman,D
4350,5,2020,8476927,Teddy Blueger,Teddy,Blueger,53,Center,C
4351,5,2020,8477244,Chad Ruhwedel,Chad,Ruhwedel,2,Defenseman,D
4352,5,2020,8477404,Jake Guentzel,Jake,Guentzel,59,Left Wing,LW
4353,5,2020,8477680,Josh Currie,Josh,Currie,89,Right Wing,RW
4354,5,2020,8477814,Kevin Czuczman,Kevin,Czuczman,42,Defenseman,D
4355,5,2020,8477919,Frederick Gaudreau,Frederick,Gaudreau,89,Center,C
4356,5,2020,8477953,Kasperi Kapanen,Kasperi,Kapanen,42,Right Wing,RW
4357,5,2020,8477955,Jared McCann,Jared,McCann,19,Left Wing,LW
4358,5,2020,8477969,Marcus Pettersson,Marcus,Pettersson,28,Defenseman,D
4359,5,2020,8478017,Mark Friedman,Mark,Friedman,51,Defenseman,D
4360,5,2020,8478043,Sam Lafferty,Sam,Lafferty,18,Center,C
4361,5,2020,8478507,John Marino,John,Marino,6,Defenseman,D
4362,5,2020,8478542,Evan Rodrigues,Evan,Rodrigues,17,Center,C
4363,5,2020,8479293,Brandon Tanev,Brandon,Tanev,13,Left Wing,LW
4364,5,2020,8479944,Zach Aston-Reese,Zach,Aston-Reese,11,Center,C
4365,5,2020,8480058,Pierre-Olivier Joseph,Pierre-Olivier,Joseph,73,Defenseman,D
4366,5,2020,8480945,Juuso Riikola,Juuso,Riikola,50,Defenseman,D
4367,5,2020,8482055,Drew O'Connor,Drew,O'Connor,10,Left Wing,LW
4368,5,2020,8482241,Radim Zohorna,Radim,Zohorna,63,Left Wing,LW
4369,5,2020,8476509,Maxime Lagace,Maxime,Lagace,33,Goalie,G
4370,5,2020,8477465,Tristan Jarry,Tristan,Jarry,35,Goalie,G
4371,5,2020,8479193,Casey DeSmith,Casey,DeSmith,29,Goalie,G
4372,6,2020,8470638,Patrice Bergeron,Patrice,Bergeron,37,Center,C
4373,6,2020,8471276,David Krejci,David,Krejci,46,Center,C
4374,6,2020,8473419,Brad Marchand,Brad,Marchand,63,Left Wing,LW
4375,6,2020,8474000,Steven Kampfer,Steven,Kampfer,44,Defenseman,D
4376,6,2020,8475186,John Moore,John,Moore,2,Defenseman,D
4377,6,2020,8475225,Craig Smith,Craig,Smith,15,Center,C
4378,6,2020,8475735,Greg McKegg,Greg,McKegg,15,Center,C
4379,6,2020,8475745,Charlie Coyle,Charlie,Coyle,13,Center,C
4380,6,2020,8475780,Chris Wagner,Chris,Wagner,14,Right Wing,RW
4381,6,2020,8475791,Taylor Hall,Taylor,Hall,71,Left Wing,LW
4382,6,2020,8475797,Jarred Tinordi,Jarred,Tinordi,25,Defenseman,D
4383,6,2020,8476191,Kevan Miller,Kevan,Miller,86,Defenseman,D
4384,6,2020,8476374,Sean Kuraly,Sean,Kuraly,7,Center,C
4385,6,2020,8476422,Mike Reilly,Mike,Reilly,6,Defenseman,D
4386,6,2020,8476891,Matt Grzelcyk,Matt,Grzelcyk,48,Defenseman,D
4387,6,2020,8477320,Anton Blidh,Anton,Blidh,25,Left Wing,LW
4388,6,2020,8477365,Connor Clifton,Connor,Clifton,75,Defenseman,D
4389,6,2020,8477508,Curtis Lazar,Curtis,Lazar,42,Center,C
4390,6,2020,8477941,Nick Ritchie,Nick,Ritchie,27,Left Wing,LW
4391,6,2020,8477956,David Pastrnak,David,Pastrnak,88,Right Wing,RW
4392,6,2020,8478075,Anders Bjork,Anders,Bjork,24,Left Wing,LW
4393,6,2020,8478131,Ondrej Kase,Ondrej,Kase,73,Right Wing,RW
4394,6,2020,8478415,Jakub Zboril,Jakub,Zboril,67,Defenseman,D
4395,6,2020,8478443,Brandon Carlo,Brandon,Carlo,25,Defenseman,D
4396,6,2020,8478468,Jeremy Lauzon,Jeremy,Lauzon,3,Defenseman,D
4397,6,2020,8478485,Zach Senyshyn,Zach,Senyshyn,56,Right Wing,RW
4398,6,2020,8478498,Jake DeBrusk,Jake,DeBrusk,74,Left Wing,LW
4399,6,2020,8478888,Cameron Hughes,Cameron,Hughes,53,Center,C
4400,6,2020,8479325,Charlie McAvoy,Charlie,McAvoy,73,Defenseman,D
4401,6,2020,8479365,Trent Frederic,Trent,Frederic,11,Center,C
4402,6,2020,8479546,Oskar Steen,Oskar,Steen,62,Center,C
4403,6,2020,8480001,Urho Vaakanainen,Urho,Vaakanainen,5,Defenseman,D
4404,6,2020,8480021,Jack Studnicka,Jack,Studnicka,23,Center,C
4405,6,2020,8480901,Karson Kuhlman,Karson,Kuhlman,46,Center,C
4406,6,2020,8480944,Par Lindholm,Par,Lindholm,26,Center,C
4407,6,2020,8482072,Jack Ahcan,Jack,Ahcan,18,Defenseman,D
4408,6,2020,8470860,Jaroslav Halak,Jaroslav,Halak,41,Goalie,G
4409,6,2020,8471695,Tuukka Rask,Tuukka,Rask,40,Goalie,G
4410,6,2020,8478435,Dan Vladar,Dan,Vladar,80,Goalie,G
4411,6,2020,8480280,Jeremy Swayman,Jeremy,Swayman,1,Goalie,G
4412,7,2020,8470595,Eric Staal,Eric,Staal,12,Center,C
4413,7,2020,8473449,Kyle Okposo,Kyle,Okposo,21,Right Wing,RW
4414,7,2020,8475236,Cody Eakin,Cody,Eakin,20,Center,C
4415,7,2020,8475625,Matt Irwin,Matt,Irwin,52,Defenseman,D
4416,7,2020,8475772,Riley Sheahan,Riley,Sheahan,8,Center,C
4417,7,2020,8475784,Jeff Skinner,Jeff,Skinner,53,Left Wing,LW
4418,7,2020,8475791,Taylor Hall,Taylor,Hall,71,Left Wing,LW
4419,7,2020,8475869,Brandon Davidson,Brandon,Davidson,88,Defenseman,D
4420,7,2020,8476356,Tobias Rieder,Tobias,Rieder,13,Left Wing,LW
4421,7,2020,8476396,Steven Fogarty,Steven,Fogarty,62,Center,C
4422,7,2020,8476525,Colin Miller,Colin,Miller,24,Defenseman,D
4423,7,2020,8476931,Jake McCabe,Jake,McCabe,22,Defenseman,D
4424,7,2020,8477499,Rasmus Ristolainen,Rasmus,Ristolainen,55,Defenseman,D
4425,7,2020,8477508,Curtis Lazar,Curtis,Lazar,42,Center,C
4426,7,2020,8477520,Jean-Sebastien Dea,Jean-Sebastien,Dea,48,Center,C
4427,7,2020,8477933,Sam Reinhart,Sam,Reinhart,13,Center,C
4428,7,2020,8477986,Brandon Montour,Brandon,Montour,62,Defenseman,D
4429,7,2020,8478075,Anders Bjork,Anders,Bjork,24,Left Wing,LW
4430,7,2020,8478109,Victor Olofsson,Victor,Olofsson,71,Left Wing,LW
4431,7,2020,8478403,Jack Eichel,Jack,Eichel,9,Center,C
4432,7,2020,8478840,Will Borgen,Will,Borgen,3,Defenseman,D
4433,7,2020,8479335,Rasmus Asplund,Rasmus,Asplund,71,Center,C
4434,7,2020,8479419,Brett Murray,Brett,Murray,81,Left Wing,LW
4435,7,2020,8479420,Tage Thompson,Tage,Thompson,72,Center,C
4436,7,2020,8479465,Drake Caggiula,Drake,Caggiula,8,Left Wing,LW
4437,7,2020,8479999,Casey Mittelstadt,Casey,Mittelstadt,37,Center,C
4438,7,2020,8480035,Henri Jokiharju,Henri,Jokiharju,10,Defenseman,D
4439,7,2020,8480083,C.J. Smith,C.J.,Smith,17,Left Wing,LW
4440,7,2020,8480196,Jacob Bryson,Jacob,Bryson,78,Defenseman,D
4441,7,2020,8480807,Mattias Samuelsson,Mattias,Samuelsson,23,Defenseman,D
4442,7,2020,8480839,Rasmus Dahlin,Rasmus,Dahlin,26,Defenseman,D
4443,7,2020,8481528,Dylan Cozens,Dylan,Cozens,24,Center,C
4444,7,2020,8474682,Dustin Tokarski,Dustin,Tokarski,40,Goalie,G
4445,7,2020,8475622,Carter Hutton,Carter,Hutton,40,Goalie,G
4446,7,2020,8475920,Michael Houser,Michael,Houser,32,Goalie,G
4447,7,2020,8476999,Linus Ullmark,Linus,Ullmark,35,Goalie,G
4448,7,2020,8477992,Jonas Johansson,Jonas,Johansson,31,Goalie,G
4449,7,2020,8480045,Ukko-Pekka Luukkonen,Ukko-Pekka,Luukkonen,1,Goalie,G
4450,8,2020,8470595,Eric Staal,Eric,Staal,12,Center,C
4451,8,2020,8470621,Corey Perry,Corey,Perry,94,Right Wing,RW
4452,8,2020,8470642,Shea Weber,Shea,Weber,6,Defenseman,D
4453,8,2020,8473507,Jeff Petry,Jeff,Petry,46,Defenseman,D
4454,8,2020,8473564,Michael Frolik,Michael,Frolik,67,Right Wing,RW
4455,8,2020,8474038,Paul Byron,Paul,Byron,41,Left Wing,LW
4456,8,2020,8475193,Tomas Tatar,Tomas,Tatar,90,Left Wing,LW
4457,8,2020,8475279,Ben Chiarot,Ben,Chiarot,8,Defenseman,D
4458,8,2020,8475726,Tyler Toffoli,Tyler,Toffoli,73,Right Wing,RW
4459,8,2020,8475750,Jon Merrill,Jon,Merrill,4,Defenseman,D
4460,8,2020,8475848,Brendan Gallagher,Brendan,Gallagher,11,Right Wing,RW
4461,8,2020,8475968,Alex Belzile,Alex,Belzile,60,Right Wing,RW
4462,8,2020,8476441,Joel Edmundson,Joel,Edmundson,6,Defenseman,D
4463,8,2020,8476443,Xavier Ouellet,Xavier,Ouellet,61,Defenseman,D
4464,8,2020,8476469,Joel Armia,Joel,Armia,40,Right Wing,RW
4465,8,2020,8476479,Phillip Danault,Phillip,Danault,24,Center,C
4466,8,2020,8476967,Brett Kulak,Brett,Kulak,27,Defenseman,D
4467,8,2020,8476979,Erik Gustafsson,Erik,Gustafsson,56,Defenseman,D
4468,8,2020,8476981,Josh Anderson,Josh,Anderson,17,Right Wing,RW
4469,8,2020,8477476,Artturi Lehkonen,Artturi,Lehkonen,62,Left Wing,LW
4470,8,2020,8477494,Jonathan Drouin,Jonathan,Drouin,27,Left Wing,LW
4471,8,2020,8478133,Jake Evans,Jake,Evans,71,Center,C
4472,8,2020,8479376,Victor Mete,Victor,Mete,98,Defenseman,D
4473,8,2020,8480018,Nick Suzuki,Nick,Suzuki,14,Center,C
4474,8,2020,8480829,Jesperi Kotkaniemi,Jesperi,Kotkaniemi,82,Center,C
4475,8,2020,8481014,Alexander Romanov,Alexander,Romanov,28,Defenseman,D
4476,8,2020,8481058,Jesse Ylönen,Jesse,Ylönen,56,Right Wing,RW
4477,8,2020,8481105,Otto Leskinen,Otto,Leskinen,47,Defenseman,D
4478,8,2020,8481540,Cole Caufield,Cole,Caufield,22,Right Wing,RW
4479,8,2020,8471679,Carey Price,Carey,Price,31,Goalie,G
4480,8,2020,8474596,Jake Allen,Jake,Allen,34,Goalie,G
4481,8,2020,8480051,Cayden Primeau,Cayden,Primeau,30,Goalie,G
4482,9,2020,8470601,Braydon Coburn,Braydon,Coburn,45,Defenseman,D
4483,9,2020,8473573,Artem Anisimov,Artem,Anisimov,51,Center,C
4484,9,2020,8474149,Evgenii Dadonov,Evgenii,Dadonov,63,Right Wing,RW
4485,9,2020,8474230,Micheal Haley,Micheal,Haley,38,Left Wing,LW
4486,9,2020,8474613,Derek Stepan,Derek,Stepan,21,Center,C
4487,9,2020,8475766,Austin Watson,Austin,Watson,51,Left Wing,LW
4488,9,2020,8475790,Erik Gudbranson,Erik,Gudbranson,44,Defenseman,D
4489,9,2020,8476285,Matthew Peca,Matthew,Peca,53,Center,C
4490,9,2020,8476288,Ryan Dzingel,Ryan,Dzingel,19,Center,C
4491,9,2020,8476422,Mike Reilly,Mike,Reilly,6,Defenseman,D
4492,9,2020,8476851,Alex Galchenyuk,Alex,Galchenyuk,17,Center,C
4493,9,2020,8476919,Chris Tierney,Chris,Tierney,11,Center,C
4494,9,2020,8476975,Cedric Paquette,Cedric,Paquette,13,Center,C
4495,9,2020,8477015,Connor Brown,Connor,Brown,28,Right Wing,RW
4496,9,2020,8477384,Josh Brown,Josh,Brown,3,Defenseman,D
4497,9,2020,8477426,Nicholas Paul,Nicholas,Paul,20,Left Wing,LW
4498,9,2020,8478020,Michael Amadio,Michael,Amadio,22,Right Wing,RW
4499,9,2020,8478056,Clark Bishop,Clark,Bishop,61,Center,C
4500,9,2020,8478400,Colin White,Colin,White,36,Center,C
4501,9,2020,8478469,Thomas Chabot,Thomas,Chabot,72,Defenseman,D
4502,9,2020,8478488,Filip Chlapik,Filip,Chlapik,78,Center,C
4503,9,2020,8478846,Christian Wolanin,Christian,Wolanin,86,Defenseman,D
4504,9,2020,8479376,Victor Mete,Victor,Mete,98,Defenseman,D
4505,9,2020,8479411,Vitaly Abramov,Vitaly,Abramov,85,Left Wing,LW
4506,9,2020,8479458,Nikita Zaitsev,Nikita,Zaitsev,22,Defenseman,D
4507,9,2020,8480029,Alex Formenton,Alex,Formenton,10,Left Wing,LW
4508,9,2020,8480064,Josh Norris,Josh,Norris,9,Center,C
4509,9,2020,8480073,Erik Brannstrom,Erik,Brannstrom,26,Defenseman,D
4510,9,2020,8480208,Drake Batherson,Drake,Batherson,19,Right Wing,RW
4511,9,2020,8480448,Parker Kelly,Parker,Kelly,27,Left Wing,LW
4512,9,2020,8480801,Brady Tkachuk,Brady,Tkachuk,7,Left Wing,LW
4513,9,2020,8480879,Jacob Bernard-Docker,Jacob,Bernard-Docker,24,Defenseman,D
4514,9,2020,8481596,Shane Pinto,Shane,Pinto,57,Center,C
4515,9,2020,8481629,Olle Alsing,Olle,Alsing,52,Defenseman,D
4516,9,2020,8482116,Tim Stützle,Tim,Stützle,18,Center,C
4517,9,2020,8482245,Artem Zub,Artem,Zub,2,Defenseman,D
4518,9,2020,8476341,Anton Forsberg,Anton,Forsberg,31,Goalie,G
4519,9,2020,8476899,Matt Murray,Matt,Murray,30,Goalie,G
4520,9,2020,8477405,Marcus Hogberg,Marcus,Hogberg,1,Goalie,G
4521,9,2020,8478916,Joey Daccord,Joey,Daccord,35,Goalie,G
4522,9,2020,8479406,Filip Gustavsson,Filip,Gustavsson,32,Goalie,G
4523,10,2020,8466138,Joe Thornton,Joe,Thornton,19,Center,C
4524,10,2020,8469455,Jason Spezza,Jason,Spezza,19,Center,C
4525,10,2020,8473422,Nick Foligno,Nick,Foligno,17,Left Wing,LW
4526,10,2020,8474162,Jake Muzzin,Jake,Muzzin,8,Defenseman,D
4527,10,2020,8474190,Wayne Simmonds,Wayne,Simmonds,24,Right Wing,RW
4528,10,2020,8474567,Zach Bogosian,Zach,Bogosian,24,Defenseman,D
4529,10,2020,8474673,TJ Brodie,TJ,Brodie,78,Defenseman,D
4530,10,2020,8475166,John Tavares,John,Tavares,91,Center,C
4531,10,2020,8475718,Justin Holl,Justin,Holl,3,Defenseman,D
4532,10,2020,8475786,Zach Hyman,Zach,Hyman,18,Left Wing,LW
4533,10,2020,8475844,Kenny Agostino,Kenny,Agostino,18,Left Wing,LW
4534,10,2020,8476329,Travis Boyd,Travis,Boyd,72,Center,C
4535,10,2020,8476474,Stefan Noesen,Stefan,Noesen,23,Right Wing,RW
4536,10,2020,8476851,Alex Galchenyuk,Alex,Galchenyuk,17,Center,C
4537,10,2020,8476853,Morgan Rielly,Morgan,Rielly,44,Defenseman,D
4538,10,2020,8476918,Jimmy Vesey,Jimmy,Vesey,26,Left Wing,LW
4539,10,2020,8477018,Ben Hutton,Ben,Hutton,17,Defenseman,D
4540,10,2020,8477021,Alex Kerfoot,Alex,Kerfoot,15,Center,C
4541,10,2020,8477149,Scott Sabourin,Scott,Sabourin,49,Right Wing,RW
4542,10,2020,8477464,Nic Petan,Nic,Petan,19,Center,C
4543,10,2020,8477939,William Nylander,William,Nylander,88,Right Wing,RW
4544,10,2020,8478115,Pierre Engvall,Pierre,Engvall,18,Left Wing,LW
4545,10,2020,8478408,Travis Dermott,Travis,Dermott,33,Defenseman,D
4546,10,2020,8478483,Mitchell Marner,Mitchell,Marner,16,Right Wing,RW
4547,10,2020,8478996,Adam Brooks,Adam,Brooks,22,Center,C
4548,10,2020,8479315,Joey Anderson,Joey,Anderson,15,Right Wing,RW
4549,10,2020,8479318,Auston Matthews,Auston,Matthews,34,Center,C
4550,10,2020,8480043,Timothy Liljegren,Timothy,Liljegren,37,Defenseman,D
4551,10,2020,8480873,Rasmus Sandin,Rasmus,Sandin,38,Defenseman,D
4552,10,2020,8481582,Nicholas Robertson,Nicholas,Robertson,89,Left Wing,LW
4553,10,2020,8481624,Ilya Mikheyev,Ilya,Mikheyev,65,Right Wing,RW
4554,10,2020,8482222,Alexander Barabanov,Alexander,Barabanov,94,Left Wing,LW
4555,10,2020,8482247,Mikko Lehtonen,Mikko,Lehtonen,43,Defenseman,D
4556,10,2020,8474062,Riley Nash,Riley,Nash,18,Center,C
4557,10,2020,8474636,Michael Hutchinson,Michael,Hutchinson,31,Goalie,G
4558,10,2020,8475789,Jack Campbell,Jack,Campbell,36,Goalie,G
4559,10,2020,8475883,Frederik Andersen,Frederik,Andersen,31,Goalie,G
4560,10,2020,8479496,David Rittich,David,Rittich,31,Goalie,G
4561,12,2020,8473533,Jordan Staal,Jordan,Staal,11,Center,C
4562,12,2020,8474581,Jake Gardiner,Jake,Gardiner,51,Defenseman,D
4563,12,2020,8475213,Drew Shore,Drew,Shore,29,Center,C
4564,12,2020,8475799,Nino Niederreiter,Nino,Niederreiter,62,Right Wing,RW
4565,12,2020,8475825,Jani Hakanpää,Jani,Hakanpää,2,Defenseman,D
4566,12,2020,8475855,Jesper Fast,Jesper,Fast,71,Right Wing,RW
4567,12,2020,8476288,Ryan Dzingel,Ryan,Dzingel,19,Center,C
4568,12,2020,8476323,Max McCormick,Max,McCormick,71,Left Wing,LW
4569,12,2020,8476389,Vincent Trocheck,Vincent,Trocheck,16,Center,C
4570,12,2020,8476462,Dougie Hamilton,Dougie,Hamilton,7,Defenseman,D
4571,12,2020,8476869,Brady Skjei,Brady,Skjei,76,Defenseman,D
4572,12,2020,8476882,Teuvo Teravainen,Teuvo,Teravainen,86,Left Wing,LW
4573,12,2020,8476921,Jordan Martinook,Jordan,Martinook,48,Left Wing,LW
4574,12,2020,8476934,Brock McGinn,Brock,McGinn,26,Left Wing,LW
4575,12,2020,8476958,Jaccob Slavin,Jaccob,Slavin,74,Defenseman,D
4576,12,2020,8476975,Cedric Paquette,Cedric,Paquette,13,Center,C
4577,12,2020,8477046,Joakim Ryan,Joakim,Ryan,33,Defenseman,D
4578,12,2020,8477488,Brett Pesce,Brett,Pesce,22,Defenseman,D
4579,12,2020,8477938,Haydn Fleury,Haydn,Fleury,7,Defenseman,D
4580,12,2020,8477998,Warren Foegele,Warren,Foegele,37,Left Wing,LW
4581,12,2020,8478427,Sebastian Aho,Sebastian,Aho,20,Center,C
4582,12,2020,8478904,Steven Lorentz,Steven,Lorentz,18,Center,C
4583,12,2020,8479402,Jake Bean,Jake,Bean,22,Defenseman,D
4584,12,2020,8479987,Morgan Geekie,Morgan,Geekie,39,Center,C
4585,12,2020,8480039,Martin Necas,Martin,Necas,88,Center,C
4586,12,2020,8480466,Joey Keane,Joey,Keane,44,Defenseman,D
4587,12,2020,8480776,Sheldon Rempal,Sheldon,Rempal,56,Right Wing,RW
4588,12,2020,8480830,Andrei Svechnikov,Andrei,Svechnikov,37,Right Wing,RW
4589,12,2020,8479320,Max Lajoie,Max,Lajoie,48,Defenseman,D
4590,12,2020,8473503,James Reimer,James,Reimer,47,Goalie,G
4591,12,2020,8475852,Petr Mrazek,Petr,Mrazek,34,Goalie,G
4592,12,2020,8477968,Alex Nedeljkovic,Alex,Nedeljkovic,39,Goalie,G
4593,13,2020,8471735,Keith Yandle,Keith,Yandle,3,Defenseman,D
4594,13,2020,8471873,Anton Stralman,Anton,Stralman,86,Defenseman,D
4595,13,2020,8471887,Patric Hornqvist,Patric,Hornqvist,70,Right Wing,RW
4596,13,2020,8475246,Kevin Connauton,Kevin,Connauton,6,Defenseman,D
4597,13,2020,8475462,Radko Gudas,Radko,Gudas,7,Defenseman,D
4598,13,2020,8475792,Brett Connolly,Brett,Connolly,20,Right Wing,RW
4599,13,2020,8476456,Jonathan Huberdeau,Jonathan,Huberdeau,10,Center,C
4600,13,2020,8476994,Vinnie Hinostroza,Vinnie,Hinostroza,13,Center,C
4601,13,2020,8477038,Nikita Gusev,Nikita,Gusev,97,Left Wing,LW
4602,13,2020,8477346,MacKenzie Weegar,MacKenzie,Weegar,52,Defenseman,D
4603,13,2020,8477407,Anthony Duclair,Anthony,Duclair,10,Left Wing,LW
4604,13,2020,8477409,Carter Verhaeghe,Carter,Verhaeghe,23,Center,C
4605,13,2020,8477493,Aleksander Barkov,Aleksander,Barkov,16,Center,C
4606,13,2020,8477505,Alex Wennberg,Alex,Wennberg,21,Center,C
4607,13,2020,8477932,Aaron Ekblad,Aaron,Ekblad,5,Defenseman,D
4608,13,2020,8477935,Sam Bennett,Sam,Bennett,9,Center,C
4609,13,2020,8477986,Brandon Montour,Brandon,Montour,62,Defenseman,D
4610,13,2020,8477996,Juho Lammikko,Juho,Lammikko,91,Left Wing,LW
4611,13,2020,8478027,Lucas Wallmark,Lucas,Wallmark,71,Center,C
4612,13,2020,8478055,Gustav Forsling,Gustav,Forsling,42,Defenseman,D
4613,13,2020,8478366,Frank Vatrano,Frank,Vatrano,77,Right Wing,RW
4614,13,2020,8478454,Noah Juulsen,Noah,Juulsen,47,Defenseman,D
4615,13,2020,8478569,Noel Acciari,Noel,Acciari,55,Center,C
4616,13,2020,8478906,Markus Nutivaara,Markus,Nutivaara,77,Defenseman,D
4617,13,2020,8478975,Mason Marchment,Mason,Marchment,27,Left Wing,LW
4618,13,2020,8479066,Ryan Lomberg,Ryan,Lomberg,94,Left Wing,LW
4619,13,2020,8479388,Riley Stillman,Riley,Stillman,61,Defenseman,D
4620,13,2020,8480015,Owen Tippett,Owen,Tippett,74,Right Wing,RW
4621,13,2020,8480037,Aleksi Heponiemi,Aleksi,Heponiemi,20,Center,C
4622,13,2020,8480185,Eetu Luostarinen,Eetu,Luostarinen,27,Center,C
4623,13,2020,8480844,Grigori Denisenko,Grigori,Denisenko,14,Left Wing,LW
4624,13,2020,8481442,Brady Keeper,Brady,Keeper,36,Defenseman,D
4625,13,2020,8482641,Matt Kiersted,Matt,Kiersted,3,Defenseman,D
4626,13,2020,8475683,Sergei Bobrovsky,Sergei,Bobrovsky,72,Goalie,G
4627,13,2020,8476904,Chris Driedger,Chris,Driedger,60,Goalie,G
4628,13,2020,8481519,Spencer Knight,Spencer,Knight,30,Goalie,G
4629,14,2020,8473986,Alex Killorn,Alex,Killorn,17,Center,C
4630,14,2020,8474034,Pat Maroon,Pat,Maroon,20,Left Wing,LW
4631,14,2020,8474151,Ryan McDonagh,Ryan,McDonagh,27,Defenseman,D
4632,14,2020,8474564,Steven Stamkos,Steven,Stamkos,91,Center,C
4633,14,2020,8474568,Luke Schenn,Luke,Schenn,2,Defenseman,D
4634,14,2020,8474870,Tyler Johnson,Tyler,Johnson,90,Center,C
4635,14,2020,8475167,Victor Hedman,Victor,Hedman,77,Defenseman,D
4636,14,2020,8475233,David Savard,David,Savard,58,Defenseman,D
4637,14,2020,8476292,Ondrej Palat,Ondrej,Palat,18,Left Wing,LW
4638,14,2020,8476368,Fredrik Claesson,Fredrik,Claesson,3,Defenseman,D
4639,14,2020,8476399,Blake Coleman,Blake,Coleman,20,Center,C
4640,14,2020,8476624,Barclay Goodrow,Barclay,Goodrow,21,Center,C
4641,14,2020,8476826,Yanni Gourde,Yanni,Gourde,37,Center,C
4642,14,2020,8476966,Gemel Smith,Gemel,Smith,64,Center,C
4643,14,2020,8478010,Brayden Point,Brayden,Point,21,Center,C
4644,14,2020,8478049,Ben Thomas,Ben,Thomas,56,Defenseman,D
4645,14,2020,8478069,Daniel Walcott,Daniel,Walcott,85,Left Wing,LW
4646,14,2020,8478416,Erik Cernak,Erik,Cernak,81,Defenseman,D
4647,14,2020,8478472,Mathieu Joseph,Mathieu,Joseph,21,Right Wing,RW
4648,14,2020,8478477,Mitchell Stephens,Mitchell,Stephens,13,Center,C
4649,14,2020,8478519,Anthony Cirelli,Anthony,Cirelli,71,Center,C
4650,14,2020,8479410,Mikhail Sergachev,Mikhail,Sergachev,98,Defenseman,D
4651,14,2020,8479525,Ross Colton,Ross,Colton,20,Center,C
4652,14,2020,8479718,Alex Barré-Boulet,Alex,Barré-Boulet,12,Center,C
4653,14,2020,8479984,Cal Foote,Cal,Foote,52,Defenseman,D
4654,14,2020,8480158,Andreas Borgman,Andreas,Borgman,6,Defenseman,D
4655,14,2020,8480172,Jan Rutta,Jan,Rutta,84,Defenseman,D
4656,14,2020,8480186,Alexander Volkov,Alexander,Volkov,92,Right Wing,RW
4657,14,2020,8476453,Nikita Kucherov,Nikita,Kucherov,86,Right Wing,RW
